מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,"האם מומלץ?","נראות בקטלוג","תיאור קצר",תיאור,"תאריך התחלה של מחיר המבצע","תאריך סיום של מחיר המבצע","סטטוס מס","סוג מס",במלאי?,מלאי,"כמות של מלאי מועט","לאפשר הזמנות מראש?","נמכר בנפרד?","משקל (ק""ג)","אורך (סנטימטרים)","רוחב (סנטימטרים)","גובה (סנטימטרים)","לאפשר חוות דעת של לקוחות?","הערת רכישה","מחיר מבצע","מחיר רגיל",קטגוריות,תגיות,"סוג משלוח",תמונות,"הגבלת הורדות","ימים שנותרו לתוקף ההורדה",אב,"מוצרים מקובצים","מוצרים משודרגים","מוצרים משלימים","URL חיצוני","טקסט כפתור",מיקום,"Rey Swatches","Rey Variations extra images","שיוך 1 שמות","שיוך 1 ערכים","שיוך 1 פריטים מוצגים","שיוך 1 פריטים גלובליים","כלים: _wp_page_template","כלים: _variation_updated","כלים: _rey_qty_per_variation_min","כלים: _rey_qty_per_variation_max","כלים: _rey_qty_per_variation_step"
32818,variable,cusdes-WY-48634-xxl,,"סווטשירט פרג",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/6-f-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/6-s-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/6-b-FHSweatshirt3005-7.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default
32820,variable,cusdes-WY-58327-xxl,,"סווטשירט עסקי",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/233723-bussin-f-Sweatshirt-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/233724-bussin-s-Sweatshirt-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/233725-bussin-b-Sweatshirt-7.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default
32822,variable,cusdes-WY-37852-xxl,,"סווטשירט בורגני",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-front-FHSweatshirt3005-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-back-FHSweatshirt3005-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-side2-FHSweatshirt3005-13.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default
32824,variable,cusdes-WY-38634-xxl,,"סווטשירט בסיסי",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/147774-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/147775-7.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default
32826,variable,cusdes-WY-39625-xxl,,"סווטשירט עם פנים ניאון",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/151414-2b6c0763-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/151415-2b94ce8f-7.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default
32828,variable,cusdes-WY-35315,,"סווטשירט שלמות",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/127364-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/127365-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32830,variable,cusdes-WY-41229,,"סווטשירט Night Mixer",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/156349-fd73f06f-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156350-96daf9ec-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32832,variable,cusdes-WY-45886,,"סווטשירט ג'ינס צבעוני",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/front-2020-12-15T100607.447-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/back-2020-12-15T100612.629-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32834,variable,cusdes-WY-57664,,"סווטשירט ג'רזי כתום",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/231261-Jer.Des_.2-Sweatshirt-Front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231260-Jer.Des_.2-Sweatshirt-Back-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231259-Jer.Des_.2-Sweatshirt-Side-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32836,variable,cusdes-WY-47818,,"סווטשירט מאג'סטיק",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/4-front-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/4-side2-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/4-back-FHSweatshirt3005-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32838,variable,cusdes-WY-40302,,"סווטשירט של Dope As",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/40302Dope-FHSweatshirt-front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/40302Dope-FHSweatshirt-side-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/40302Dope-FHSweatshirt-back-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32840,variable,cusdes-WY-40573,,"סווטשירט פטריות סקופ",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/154545-ada98c14-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/154546-4dd16b53-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32842,variable,cusdes-WY-46204,,"סווטשירט פריחת לילה בהיר",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/178685-front_20-_202020-12-18T113408.565-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/178686-back_20-_202020-12-18T113410.500-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32844,variable,cusdes-WY-54928,,"סווטשירט Toxic Mind",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/221741-8-f-FH-Sweatshirt-3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/221742-8-s-FH-Sweatshirt-3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/221743-8-b-FH-Sweatshirt-3005-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32846,variable,cusdes-WY-55709,,"סווטשירט רחוב יפן",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/224728-Japan-Street-Sweatshirt-front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/224729-Japan-Street-Sweatshirt-side-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/224730-Japan-Street-Sweatshirt-back-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32848,variable,cusdes-WY-31875,,"סווטשירט טפטוף",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/f-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/s-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/b-FHSweatshirt3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/c0cc4f49-0ed2-4fb0-b0fb-0f70bc553fc3_600x_2cb4f869-b588-490c-b601-4c9d9dccc1fc-7.jpg",,,,,,,,,0,,,מידה,l,1,1,default
32850,variable,cusdes-WY-46939,,"סווטשירט מופשט",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/182095-front_20-_202021-01-12T141155.926-19.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/182096-back_20-_202021-01-12T141158.558-19.jpg",,,,,,,,,0,,,מידה,"l\, m\, s",1,1,default
32852,variable,cusdes-WY-24669,,"סווטשירט חלומות צבעוניים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/B4H7X7HISfCwIr2zTYh3_full_Colorful-Dreams-Swetshirt-FRONT-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/nW3toWSeTLGTIWF10bnI_full_Colorful-Dreams-Swetshirt-BACK-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ca7e12a0-633a-44af-bb15-ce5d8ff4b7c0_2d135181-fd10-4a19-b477-0c593254d9ec-7.jpg",,,,,,,,,0,,,מידה,"l\, s",1,1,default
32854,variable,cusdes-WY-49862,,"סווטשירט אריה צבעוני",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/199798-1-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/199799-2-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/199801-4-13.jpg",,,,,,,,,0,,,מידה,"l\, xl",1,1,default
32856,variable,cusdes-WY-37852,,"סווטשירט בורגני",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-front-FHSweatshirt3005-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-back-FHSweatshirt3005-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Bourgeois-side2-FHSweatshirt3005-13.jpg",,,,,,,,,0,,,מידה,"l\, xxl",1,1,default
32858,variable,cusdes-WY-54435,,"סווטשירט של אלמוות",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/219410-Dark-Quin-Sweatshirt-front-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219409-Dark-Quin-Sweatshirt-side-13.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219411-Dark-Quin-Sweatshirt-back-13.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32860,variable,cusdes-WY-52749,,"סווטשירט שחור-כהה",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/211635-2-f-FH_20Sweatshirt_203005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211636-2-s-FH_20Sweatshirt_203005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211634-2-b-FH_20Sweatshirt_203005-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32862,variable,cusdes-WY-26660,,"סווטשירט טריאנגולציה",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/83142-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/83143-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ca7e12a0-633a-44af-bb15-ce5d8ff4b7c0_04ff663a-94b7-4b4a-9bcc-91377900a74a-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32864,variable,cusdes-WY-41462,,"סווטשירט מקס פאוור",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/156994-841512d1-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156995-ab5ea499-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32866,variable,cusdes-WY-56826,,"סווטשירט פרחי גירל",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/228502-Flower.Girl-Sweatshirt-Front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228500-Flower.Girl-Sweatshirt-Side-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228501-Flower.Girl-Sweatshirt-Back-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32868,variable,cusdes-WY-56190,,"סווטשירט זריחה לבנים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/226378-4-f-sweatshirt-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226379-4-s-sweatshirt-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226377-4-b-sweatshirt-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32870,variable,cusdes-WY-28702,,"סווטשירט BNW",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/f-FHSweatshirt3005_297158b4-aa2d-4e7d-8d6d-eedc5d4d9f91-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/s-FHSweatshirt3005_1a72b3cf-8f59-44a1-b045-e00149f071d2-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/b-FHSweatshirt3005_10533587-ccef-462c-9420-efbe2f43c778-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ca7e12a0-633a-44af-bb15-ce5d8ff4b7c0_59baadac-f5b2-48d8-9b07-05752320258b-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32872,variable,cusdes-WY-40654,,"סווטשירט גולגולת בוערת",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/154739-e641cb54-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/154740-cd3efd11-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32874,variable,cusdes-WY-47723,,"סווטשירט בית השמיים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/188671-1-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/188670-2-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32876,variable,cusdes-WY-57672,,"סווטשירט עם זר קורל",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/231284-Coral-Bouquet-Sweatshirt-front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231283-Coral-Bouquet-Sweatshirt-back-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231285-Coral-Bouquet-Sweatshirt-side-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32878,variable,cusdes-WY-55122,,"סווטשירט של Shards",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/223285-5-f-FH-Sweatshirt-3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/223287-5-b-FH-Sweatshirt-3005-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/223286-5-s-FH-Sweatshirt-3005-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32880,variable,cusdes-WY-40042,,"סווטשירט ימני משוגע",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/153114-46d4fa20-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/153116-d9f29109-7.jpg",,,,,,,,,0,,,מידה,m,1,1,default
32882,variable,cusdes-WY-56068,,"סווטשירט קוביות חלל",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/226009-3-f-Sweatshirt-19.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226010-3-s-Sweatshirt-19.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226008-3-b-Sweatshirt-19.jpg",,,,,,,,,0,,,מידה,"m\, xl",1,1,default
32884,variable,cusdes-WY-49833,,"סווטשירט אקרילי של החיה",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > סווטשירט",טרֵנִינג,,"https://zeketa.co.il/wp-content/uploads/2026/01/199697-FH_20Sweatshirt_201-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/199696-FHSweatshirt2-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/199699-FH_20Sweatshirt_204-7.jpg",,,,,,,,,0,,,מידה,s,1,1,default
